pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
ECTODERM DIFFERENTIATION%WIKIPATHWAYS_20210210%WP2858%HOMO SAPIENS	0.3702127659574468	0.9855984487925259	-0.21344961386536268	-1.0440478716318276	173	56	
STEROID METABOLIC PROCESS%GOBP%GO:0008202	0.3682008368200837	0.9855984487925259	-0.18856500207901206	-1.0448772223716687	175	95	
PID_FOXM1_PATHWAY%MSIGDB_C2%PID_FOXM1_PATHWAY	0.37012987012987014	0.9855984487925259	-0.2573076767530426	-1.0450690588426959	170	26	
SPINAL CORD INJURY%WIKIPATHWAYS_20210210%WP2431%HOMO SAPIENS	0.373134328358209	0.9855984487925259	-0.21820716236105775	-1.0452744023987994	174	52	
KILLING OF CELLS OF OTHER ORGANISM%GOBP%GO:0031640	0.38125	0.9875532765050613	-0.28668972552066124	-1.046098486524623	182	18	
DISRUPTION OF CELLS OF OTHER ORGANISM%GOBP%GO:0044364	0.38125	0.9875532765050613	-0.28668972552066124	-1.046098486524623	182	18	
NECROTIC CELL DEATH%GOBP%GO:0070265	0.38876889848812096	0.9896999552171967	-0.28541283356190766	-1.0463597376077318	179	19	
NOTCH SIGNALING PATHWAY%GOBP%GO:0007219	0.3793103448275862	0.9870441458733206	-0.23739954905526384	-1.0464543453728257	175	37	
ARF6 DOWNSTREAM PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ARF6 DOWNSTREAM PATHWAY	0.391578947368421	0.9912150641263251	-0.3051730299885318	-1.0468084535597406	185	15	
ORGANIC HYDROXY COMPOUND METABOLIC PROCESS%GOBP%GO:1901615	0.3487858719646799	0.9855984487925259	-0.16302038479365416	-1.0479230381455602	157	197	
DEREGULATED CDK5 TRIGGERS MULTIPLE NEURODEGENERATIVE PATHWAYS IN ALZHEIMER'S DISEASE MODELS%REACTOME DATABASE ID RELEASE 75%8862803	0.38444924406047515	0.9884675963099049	-0.2858633527934668	-1.048011398393403	177	19	
NEURODEGENERATIVE DISEASES%REACTOME DATABASE ID RELEASE 75%8863678	0.38444924406047515	0.9884675963099049	-0.2858633527934668	-1.048011398393403	177	19	
REGULATION OF CYTOKINESIS%GOBP%GO:0032465	0.38961038961038963	0.9896999552171967	-0.20877448639102095	-1.0483737694437432	179	63	
MYELOID CELL DEVELOPMENT%GOBP%GO:0061515	0.37446808510638296	0.9855984487925259	-0.2800937228164868	-1.0496239594938712	175	20	
STEROL METABOLIC PROCESS%GOBP%GO:0016125	0.3611111111111111	0.9855984487925259	-0.2121213794843565	-1.049640195585631	168	59	
LKB1 SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%LKB1 SIGNALING EVENTS	0.36225596529284165	0.9855984487925259	-0.24391901171563887	-1.0496817821769653	166	34	
PID_P38_MKK3_6PATHWAY%MSIGDB_C2%PID_P38_MKK3_6PATHWAY	0.3758099352051836	0.9855984487925259	-0.28643126383693873	-1.0500934324877211	173	19	
HEART VALVE DEVELOPMENT%GOBP%GO:0003170	0.36610878661087864	0.9855984487925259	-0.2627384493297802	-1.0506173985873082	174	24	
REGULATION OF CARDIAC MUSCLE TISSUE DEVELOPMENT%GOBP%GO:0055024	0.3691983122362869	0.9855984487925259	-0.30109579225139355	-1.0508896078272025	174	16	
DNA STRAND ELONGATION%GOBP%GO:0022616	0.36610878661087864	0.9855984487925259	-0.2628096254649375	-1.0509020119971506	174	24	
NANOPARTICLE-MEDIATED ACTIVATION OF RECEPTOR SIGNALING%WIKIPATHWAYS_20210210%WP2643%HOMO SAPIENS	0.3651804670912951	0.9855984487925259	-0.27182060876224334	-1.0516354619239865	171	22	
TRANSLESION SYNTHESIS BY REV1%REACTOME%R-HSA-110312.1	0.3691983122362869	0.9855984487925259	-0.30138310501526977	-1.0518923916771394	174	16	
GLIAL CELL DEVELOPMENT%GOBP%GO:0021782	0.37389380530973454	0.9855984487925259	-0.243878707180381	-1.052333748637765	168	35	
MODULATION BY SYMBIONT OF HOST CELLULAR PROCESS%GOBP%GO:0044068	0.37044967880085655	0.9855984487925259	-0.25376496782289604	-1.05242993120622	172	29	
GPCR LIGAND BINDING%REACTOME%R-HSA-500792.3	0.31291028446389496	0.9717278882106544	-0.17629761183845924	-1.0528186737511114	142	129	
WNT SIGNALING PATHWAY AND PLURIPOTENCY%WIKIPATHWAYS_20210210%WP399%HOMO SAPIENS	0.37748344370860926	0.9856737396945533	-0.22434615279391493	-1.0533459139618828	170	47	
POSITIVE REGULATION OF MITOTIC SISTER CHROMATID SEGREGATION%GOBP%GO:0062033	0.3723404255319149	0.9855984487925259	-0.28122956454034026	-1.0538804157812922	174	20	
FGF SIGNALING PATHWAY%PANTHER PATHWAY%P00021	0.3533190578158458	0.9855984487925259	-0.1945162273842406	-1.054003588745171	164	85	
TRIGLYCERIDE METABOLIC PROCESS%GOBP%GO:0006641	0.3481953290870488	0.9855984487925259	-0.2610815355149575	-1.0540342880399913	163	25	
ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE OR POLYSACCHARIDE ANTIGEN VIA MHC CLASS II%GOBP%GO:0002504	0.3547008547008547	0.9855984487925259	-0.1941850580636894	-1.0545207546593265	165	86	
REGULATION OF MECP2 EXPRESSION AND ACTIVITY%REACTOME%R-HSA-9022692.1	0.354978354978355	0.9855984487925259	-0.2596551827664731	-1.0546035816017583	163	26	
NEGATIVE REGULATION OF BLOOD VESSEL ENDOTHELIAL CELL MIGRATION%GOBP%GO:0043537	0.36610878661087864	0.9855984487925259	-0.2641141242235066	-1.056118336808705	174	24	
GENERATION OF SECOND MESSENGER MOLECULES%REACTOME DATABASE ID RELEASE 75%202433	0.3683083511777302	0.9855984487925259	-0.2548342717992549	-1.056864615473054	171	29	
G ALPHA (Z) SIGNALLING EVENTS%REACTOME DATABASE ID RELEASE 75%418597	0.36989247311827955	0.9855984487925259	-0.2580711953508774	-1.0584575968631211	171	27	
CLASS A 1 (RHODOPSIN-LIKE RECEPTORS)%REACTOME%R-HSA-373076.8	0.3418803418803419	0.981193480815409	-0.1877478726813159	-1.0584702085726014	159	103	
ABERRANT REGULATION OF MITOTIC EXIT IN CANCER DUE TO RB1 DEFECTS%REACTOME DATABASE ID RELEASE 75%9687136	0.3702127659574468	0.9855984487925259	-0.2825059225334884	-1.0586634431088184	173	20	
HOMOTYPIC CELL-CELL ADHESION%GOBP%GO:0034109	0.3579175704989154	0.9855984487925259	-0.2460320376514027	-1.0587749841149285	164	34	
POSITIVE REGULATION OF PROTEIN TRANSPORT%GOBP%GO:0051222	0.3325740318906606	0.9780728223697445	-0.1684862909742118	-1.0588885937881798	145	175	
LIPID STORAGE%GOBP%GO:0019915	0.3702127659574468	0.9855984487925259	-0.2826165944205831	-1.0590781752319411	173	20	
CARBOXYLIC ACID BIOSYNTHETIC PROCESS%GOBP%GO:0046394	0.3227990970654628	0.9730001301502047	-0.16951696100965047	-1.0591729200380673	142	167	
ORGANIC ACID BIOSYNTHETIC PROCESS%GOBP%GO:0016053	0.3227990970654628	0.9730001301502047	-0.16951696100965047	-1.0591729200380673	142	167	
METABOLISM OF COFACTORS%REACTOME DATABASE ID RELEASE 75%8978934	0.3628691983122363	0.9855984487925259	-0.3037156020034736	-1.0600333119698584	171	16	
NEGATIVE REGULATION OF PHOSPHATASE ACTIVITY%GOBP%GO:0010923	0.3508771929824561	0.9855984487925259	-0.2255997923689056	-1.0604115025034455	159	48	
LNCRNA INVOLVEMENT IN CANONICAL WNT SIGNALING AND COLORECTAL CANCER%WIKIPATHWAYS_20210210%WP4258%HOMO SAPIENS	0.3711111111111111	0.9855984487925259	-0.24436171015586036	-1.0606045077634636	166	36	
CAMERA-TYPE EYE DEVELOPMENT%GOBP%GO:0043010	0.3638344226579521	0.9855984487925259	-0.2317533050910162	-1.0606917871807007	166	43	
MACROPHAGE ACTIVATION%GOBP%GO:0042116	0.350210970464135	0.9855984487925259	-0.2561533307028823	-1.060706442505495	165	28	
SMALL GTPASE MEDIATED SIGNAL TRANSDUCTION%GOBP%GO:0007264	0.3333333333333333	0.9780728223697445	-0.17594528979627405	-1.0612481732290824	148	138	
RENAL WATER HOMEOSTASIS%GOBP%GO:0003091	0.36075949367088606	0.9855984487925259	-0.30451881100324707	-1.062836685555599	170	16	
TGF-BETA RECEPTOR SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%TGF-BETA RECEPTOR SIGNALING	0.36923076923076925	0.9855984487925259	-0.22999074837787323	-1.0628421234492726	167	45	
BIOCARTA_FAS_PATHWAY%MSIGDB_C2%BIOCARTA_FAS_PATHWAY	0.3550420168067227	0.9855984487925259	-0.2768286179660516	-1.0632409062005381	168	21	
PD-1 SIGNALING%REACTOME%R-HSA-389948.2	0.3638297872340426	0.9855984487925259	-0.2837414056845997	-1.0632932959449246	170	20	
ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE ANTIGEN VIA MHC CLASS II%GOBP%GO:0002495	0.3404710920770878	0.981193480815409	-0.1962720027280888	-1.0635174146008963	158	85	
BLOOD CIRCULATION%GOBP%GO:0008015	0.31390134529147984	0.9717278882106544	-0.1816474530436157	-1.0636549349967246	139	120	
ANTIGEN PROCESSING AND PRESENTATION OF EXOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS II%GOBP%GO:0019886	0.34328358208955223	0.981193480815409	-0.1980621556197492	-1.0640347227680143	160	83	
CARDIAC SEPTUM DEVELOPMENT%GOBP%GO:0003279	0.3493723849372385	0.9855984487925259	-0.2662282075355251	-1.0645719632776725	166	24	
G1 TO S CELL CYCLE CONTROL%WIKIPATHWAYS_20210210%WP45%HOMO SAPIENS	0.36363636363636365	0.9855984487925259	-0.23522267191996568	-1.0649703482265944	163	42	
PROTEIN PALMITOYLATION%GOBP%GO:0018345	0.3638297872340426	0.9855984487925259	-0.28419341759614075	-1.0649871665806507	170	20	
MODULATION BY VIRUS OF HOST MORPHOLOGY OR PHYSIOLOGY%GOBP%GO:0019048	0.3438818565400844	0.9812584324788421	-0.2574656528357611	-1.066140642939928	162	28	
REGULATION OF SUPEROXIDE METABOLIC PROCESS%GOBP%GO:0090322	0.3542116630669546	0.9855984487925259	-0.2908783792036834	-1.0663971228655713	163	19	
B CELL RECEPTOR SIGNALING PATHWAY%GOBP%GO:0050853	0.354978354978355	0.9855984487925259	-0.21245807406272893	-1.0668711287677755	163	63	
POSTSYNAPSE ORGANIZATION%GOBP%GO:0099173	0.35084033613445376	0.9855984487925259	-0.2779051403737806	-1.0673756039378917	166	21	
CARGO TRAFFICKING TO THE PERICILIARY MEMBRANE%REACTOME%R-HSA-5620920.3	0.3579175704989154	0.9855984487925259	-0.2367498429418593	-1.068430280810984	164	40	
NEGATIVE REGULATION OF EPITHELIAL CELL APOPTOTIC PROCESS%GOBP%GO:1904036	0.37684210526315787	0.9855984487925259	-0.3115506593223168	-1.06868507974957	178	15	
CELL CYCLE%WIKIPATHWAYS_20210210%WP179%HOMO SAPIENS	0.34347826086956523	0.981193480815409	-0.20398603141156949	-1.0692634439585063	157	77	
ONE CARBON METABOLISM%WIKIPATHWAYS_20210210%WP241%HOMO SAPIENS	0.37684210526315787	0.9855984487925259	-0.3118872861632324	-1.0698397814700296	178	15	
REGULATION OF ANTIGEN RECEPTOR-MEDIATED SIGNALING PATHWAY%GOBP%GO:0050854	0.3326226012793177	0.9780728223697445	-0.2233506341331813	-1.0699130958527088	155	52	
HEPARAN SULFATE HEPARIN (HS-GAG) METABOLISM%REACTOME%R-HSA-1638091.1	0.3548387096774194	0.9855984487925259	-0.2612531014002601	-1.07150792053793	164	27	
TRANSPORT OF INORGANIC CATIONS ANIONS AND AMINO ACIDS OLIGOPEPTIDES%REACTOME DATABASE ID RELEASE 75%425393	0.32696390658174096	0.9752751618407512	-0.2219820535324345	-1.0729416893937318	153	54	
MICROTUBULE-BASED TRANSPORT%GOBP%GO:0099111	0.31718061674008813	0.9717278882106544	-0.18951054183029878	-1.0731233970805243	143	106	
TRANSPORT ALONG MICROTUBULE%GOBP%GO:0010970	0.31718061674008813	0.9717278882106544	-0.18951054183029878	-1.0731233970805243	143	106	
REGULATION OF SYSTEM PROCESS%GOBP%GO:0044057	0.2857142857142857	0.9673252628518082	-0.17173022139214422	-1.0731245388766792	127	166	
DRUG TRANSMEMBRANE TRANSPORT%GOBP%GO:0006855	0.3620689655172414	0.9855984487925259	-0.24351736492878664	-1.0734216038639044	167	37	
BASE EXCISION REPAIR%WIKIPATHWAYS_20210210%WP4752%HOMO SAPIENS	0.3246753246753247	0.9738256807966863	-0.2643824828019822	-1.0738037666149638	149	26	
SECONDARY ALCOHOL METABOLIC PROCESS%GOBP%GO:1902652	0.3368869936034115	0.981193480815409	-0.22275324443024302	-1.073969809500394	157	53	
DNA DAMAGE RESPONSE%WIKIPATHWAYS_20210210%WP707%HOMO SAPIENS	0.34868421052631576	0.9855984487925259	-0.23004575605690344	-1.0739783594742829	158	46	
DNA ALKYLATION%GOBP%GO:0006305	0.3227176220806794	0.9730001301502047	-0.2660637342281809	-1.0741483426904221	151	25	
DNA METHYLATION%GOBP%GO:0006306	0.3227176220806794	0.9730001301502047	-0.2660637342281809	-1.0741483426904221	151	25	
PROGRAMMED NECROTIC CELL DEATH%GOBP%GO:0097300	0.35	0.9855984487925259	-0.2944664622836334	-1.074474922209826	167	18	
SYNTHESIS OF IP3 AND IP4 IN THE CYTOSOL%REACTOME DATABASE ID RELEASE 75%1855204	0.35	0.9855984487925259	-0.2945966772973088	-1.0749500621140597	167	18	
SMAD2 SMAD3:SMAD4 HETEROTRIMER REGULATES TRANSCRIPTION%REACTOME DATABASE ID RELEASE 75%2173796	0.3516949152542373	0.9855984487925259	-0.25618974749651835	-1.075314953053672	165	30	
RESPONSE TO KETONE%GOBP%GO:1901654	0.3303964757709251	0.9767358340431884	-0.23901362496874182	-1.0762545970624051	149	41	
NEGATIVE REGULATION OF CYCLIN-DEPENDENT PROTEIN SERINE/THREONINE KINASE ACTIVITY%GOBP%GO:0045736	0.3642105263157895	0.9855984487925259	-0.3139223235134442	-1.0768203927697617	172	15	
NEGATIVE REGULATION OF EPIDERMAL GROWTH FACTOR RECEPTOR SIGNALING PATHWAY%GOBP%GO:0042059	0.3318872017353579	0.9774233252963295	-0.25034821958504033	-1.0773492539614404	152	34	
PID_GLYPICAN_1PATHWAY%MSIGDB_C2%PID_GLYPICAN_1PATHWAY	0.3367983367983368	0.981193480815409	-0.3017164467357248	-1.0781853179133012	161	17	
MIRNA REGULATION OF DNA DAMAGE RESPONSE%WIKIPATHWAYS_20210210%WP1530%HOMO SAPIENS	0.32894736842105265	0.9767358340431884	-0.22944512319832855	-1.0784861336883154	149	48	
MELANOSOME ORGANIZATION%GOBP%GO:0032438	0.3487394957983193	0.9855984487925259	-0.2808307865011029	-1.0786123996943828	165	21	
PIGMENT GRANULE ORGANIZATION%GOBP%GO:0048753	0.3487394957983193	0.9855984487925259	-0.2808307865011029	-1.0786123996943828	165	21	
CELLULAR RESPONSE TO UNFOLDED PROTEIN%GOBP%GO:0034620	0.3167701863354037	0.9717278882106544	-0.19288344584120443	-1.0788732512698096	152	97	
POSITIVE REGULATION OF CELLULAR RESPONSE TO TRANSFORMING GROWTH FACTOR BETA STIMULUS%GOBP%GO:1903846	0.3333333333333333	0.9780728223697445	-0.27888143033534185	-1.078952781204524	156	22	
POSITIVE REGULATION OF TRANSFORMING GROWTH FACTOR BETA RECEPTOR SIGNALING PATHWAY%GOBP%GO:0030511	0.3333333333333333	0.9780728223697445	-0.27888143033534185	-1.078952781204524	156	22	
REGULATION OF NEURON DEATH%GOBP%GO:1901214	0.30616740088105726	0.9685009128716333	-0.19078167281788547	-1.0803213101378086	138	106	
COMPLEMENT ACTIVATION%GOBP%GO:0006956	0.3148558758314856	0.9717278882106544	-0.2121794783358076	-1.0805367379223463	141	68	
NUCLEOSIDE BIOSYNTHETIC PROCESS%GOBP%GO:0009163	0.31422505307855625	0.9717278882106544	-0.2677686388381986	-1.0810313568922945	147	25	
TRANSLATIONAL ELONGATION%GOBP%GO:0006414	0.3036093418259023	0.9678877346455257	-0.1919651136654114	-1.0821314629247993	142	102	
RNA POLYMERASE III TRANSCRIPTION INITIATION FROM TYPE 3 PROMOTER%REACTOME%R-HSA-76071.2	0.3419354838709677	0.981193480815409	-0.2640890281287029	-1.0831392387320675	158	27	
POSITIVE REGULATION OF FIBROBLAST PROLIFERATION%GOBP%GO:0048146	0.33541666666666664	0.981193480815409	-0.2969630218235148	-1.0835845865043714	160	18	
VENTRICULAR CARDIAC MUSCLE TISSUE DEVELOPMENT%GOBP%GO:0003229	0.32432432432432434	0.9738256807966863	-0.30366906471816035	-1.0851630085991508	155	17	
HALLMARK_INFLAMMATORY_RESPONSE%MSIGDB_C2%HALLMARK_INFLAMMATORY_RESPONSE	0.28635346756152125	0.9673252628518082	-0.18392949328387895	-1.0861221056357038	127	124	
MATURATION OF 5.8S RRNA FROM TRICISTRONIC RRNA TRANSCRIPT (SSU-RRNA, 5.8S RRNA, LSU-RRNA)%GOBP%GO:0000466	0.3382978723404255	0.981193480815409	-0.2898509065701416	-1.0861880557614996	158	20	
RESPONSE TO CHEMOKINE%GOBP%GO:1990868	0.31645569620253167	0.9717278882106544	-0.26238821262913803	-1.0865244922231911	149	28	
CELLULAR RESPONSE TO CHEMOKINE%GOBP%GO:1990869	0.31645569620253167	0.9717278882106544	-0.26238821262913803	-1.0865244922231911	149	28	
PYRUVATE METABOLISM AND CITRIC ACID (TCA) CYCLE%REACTOME DATABASE ID RELEASE 75%71406	0.34216335540838855	0.981193480815409	-0.2315030104224055	-1.0869486597451035	154	47	
NEGATIVE REGULATION OF PHOSPHOPROTEIN PHOSPHATASE ACTIVITY%GOBP%GO:0032515	0.3304535637149028	0.9767358340431884	-0.2965625299835132	-1.0872359423547986	152	19	
REGULATION OF EPITHELIAL CELL MIGRATION%GOBP%GO:0010632	0.27293064876957496	0.9615860973316475	-0.18031173685823043	-1.0875852463804478	121	138	
MULTI-ORGANISM REPRODUCTIVE PROCESS%GOBP%GO:0044703	0.2549019607843137	0.9519800283910128	-0.16983929391444796	-1.0877909935936423	116	191	
DETERMINATION OF BILATERAL SYMMETRY%GOBP%GO:0009855	0.3225108225108225	0.9730001301502047	-0.2680237907333577	-1.0885931359055325	148	26	
SPECIFICATION OF SYMMETRY%GOBP%GO:0009799	0.3225108225108225	0.9730001301502047	-0.2680237907333577	-1.0885931359055325	148	26	
RESPONSE TO LIGHT STIMULUS%GOBP%GO:0009416	0.271689497716895	0.9615860973316475	-0.17875969942468317	-1.088631624327369	118	150	
TRANSCRIPTIONAL REGULATION BY VENTX%REACTOME DATABASE ID RELEASE 75%8853884	0.33111111111111113	0.9768581445523195	-0.2509601188738254	-1.0892436183093661	148	36	
AQUAPORIN-MEDIATED TRANSPORT%REACTOME%R-HSA-445717.2	0.3143459915611814	0.9717278882106544	-0.26308392142500886	-1.0894053558054175	148	28	
NERVOUS SYSTEM PROCESS%GOBP%GO:0050877	0.26521739130434785	0.9580140835971317	-0.17090706780820045	-1.0901953257876027	121	183	
NUCLEOTIDE-SUGAR METABOLIC PROCESS%GOBP%GO:0009225	0.32688172043010755	0.9752751618407512	-0.2661628383971692	-1.0916447994945793	151	27	
CHOLESTEROL METABOLIC PROCESS%GOBP%GO:0008203	0.31343283582089554	0.9717278882106544	-0.22799734753770198	-1.0921721753644622	146	52	
ANTIGEN ACTIVATES B CELL RECEPTOR (BCR) LEADING TO GENERATION OF SECOND MESSENGERS%REACTOME DATABASE ID RELEASE 75%983695	0.30616740088105726	0.9685009128716333	-0.21614743289597033	-1.0931950125816687	138	66	
GABA RECEPTOR ACTIVATION%REACTOME%R-HSA-977443.4	0.32426778242677823	0.9738256807966863	-0.27341893542300244	-1.0933256681364854	154	24	
BMP RECEPTOR SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BMP RECEPTOR SIGNALING	0.31601731601731603	0.9717278882106544	-0.2692710625539427	-1.0936589979276394	145	26	
MITOTIC DNA INTEGRITY CHECKPOINT%GOBP%GO:0044774	0.29914529914529914	0.9678877346455257	-0.20144690143829103	-1.0939561501112829	139	86	
NEGATIVE REGULATION OF ERBB SIGNALING PATHWAY%GOBP%GO:1901185	0.33406593406593404	0.9784509466437177	-0.24543067747231614	-1.0941600098670619	151	38	
EXTRINSIC APOPTOTIC SIGNALING PATHWAY IN ABSENCE OF LIGAND%GOBP%GO:0097192	0.3206751054852321	0.9730001301502047	-0.31369108787936206	-1.0948499208690141	151	16	
SIGNAL TRANSDUCTION IN ABSENCE OF LIGAND%GOBP%GO:0038034	0.3206751054852321	0.9730001301502047	-0.31369108787936206	-1.0948499208690141	151	16	
POSITIVE REGULATION OF REPRODUCTIVE PROCESS%GOBP%GO:2000243	0.32553191489361705	0.9740939328391406	-0.2921668856460762	-1.0948669618910027	152	20	
POSITIVE REGULATION OF INTRACELLULAR TRANSPORT%GOBP%GO:0032388	0.25663716814159293	0.9519800283910128	-0.17961975967794994	-1.0974070914722336	115	149	
CELLULAR PROCESS INVOLVED IN REPRODUCTION IN MULTICELLULAR ORGANISM%GOBP%GO:0022412	0.28540305010893247	0.9673252628518082	-0.21365377985314735	-1.0975958090172346	130	70	
MAINTENANCE OF PROTEIN LOCATION IN CELL%GOBP%GO:0032507	0.3048245614035088	0.9678877346455257	-0.2340462295275328	-1.1001132195313343	138	48	
NEURAL TUBE FORMATION%GOBP%GO:0001841	0.3096774193548387	0.9701775365651735	-0.2684512009571333	-1.1010303286803453	143	27	
EMBRYONIC EPITHELIAL TUBE FORMATION%GOBP%GO:0001838	0.3096774193548387	0.9701775365651735	-0.2684512009571333	-1.1010303286803453	143	27	
MORPHOGENESIS OF EMBRYONIC EPITHELIUM%GOBP%GO:0016331	0.3096774193548387	0.9701775365651735	-0.2684512009571333	-1.1010303286803453	143	27	
BIOCARTA_CTLA4_PATHWAY%MSIGDB_C2%BIOCARTA_CTLA4_PATHWAY	0.3389473684210526	0.981193480815409	-0.32108539236331013	-1.1013912436924398	160	15	
DEFENSE RESPONSE TO GRAM-POSITIVE BACTERIUM%GOBP%GO:0050830	0.31827956989247314	0.9730001301502047	-0.2602710944882195	-1.1014074623798225	147	32	
REGULATION OF CHROMOSOME SEGREGATION%GOBP%GO:0051983	0.27941176470588236	0.9673252628518082	-0.2008703307576629	-1.1016385201265326	132	92	
CELL-CELL JUNCTION ORGANIZATION%REACTOME%R-HSA-421270.5	0.32983193277310924	0.9767358340431884	-0.28683367343176613	-1.1016682346975417	156	21	
PHOSPHATIDYLCHOLINE BIOSYNTHETIC PROCESS%GOBP%GO:0006656	0.2929936305732484	0.9678877346455257	-0.2729657940271772	-1.1020132304615746	137	25	
ACTIVATION OF GTPASE ACTIVITY%GOBP%GO:0090630	0.2749445676274945	0.9637910198010597	-0.21640431732221804	-1.1020519842243381	123	68	
FORMATION OF ATP BY CHEMIOSMOTIC COUPLING%REACTOME%R-HSA-163210.2	0.29957805907172996	0.9678877346455257	-0.31576768403079813	-1.102097691749107	141	16	
REGULATION OF TORC1 SIGNALING%GOBP%GO:1903432	0.3204301075268817	0.9730001301502047	-0.25744552649016045	-1.104416138635872	148	33	
REGULATION OF DEPHOSPHORYLATION%GOBP%GO:0035303	0.25601750547045954	0.9519800283910128	-0.19277908970717925	-1.1046115360010498	116	109	
NEGATIVE REGULATION OF FAT CELL DIFFERENTIATION%GOBP%GO:0045599	0.28662420382165604	0.9673252628518082	-0.2736204935902858	-1.1046563732886618	134	25	
GABA-B_RECEPTOR_II_SIGNALING%PANTHER PATHWAY%P05731	0.31063829787234043	0.9717278882106544	-0.29486312878593335	-1.1049708705818422	145	20	
MITOTIC CELL CYCLE CHECKPOINT%GOBP%GO:0007093	0.2700892857142857	0.9613280432963816	-0.1908713692993534	-1.10522817555704	120	114	
SLC-MEDIATED TRANSMEMBRANE TRANSPORT%REACTOME DATABASE ID RELEASE 75%425407	0.24885844748858446	0.9471159827397674	-0.18946402834905038	-1.1053190696350896	108	121	
RESOLUTION OF AP SITES VIA THE MULTIPLE-NUCLEOTIDE PATCH REPLACEMENT PATHWAY%REACTOME%R-HSA-110373.2	0.28662420382165604	0.9673252628518082	-0.27393799792625745	-1.1059381968234263	134	25	
TISSUE MORPHOGENESIS%GOBP%GO:0048729	0.25164113785557984	0.9493362156884965	-0.18528119411809577	-1.1064670645747336	114	129	
REGULATION OF PROTEIN DEPHOSPHORYLATION%GOBP%GO:0035304	0.2993492407809111	0.9678877346455257	-0.2197033072063886	-1.1067352501485328	137	64	
HISTONE H3-K4 METHYLATION%GOBP%GO:0051568	0.3088235294117647	0.9701775365651735	-0.2883266533066132	-1.1074024585893296	146	21	
G0 AND EARLY G1%REACTOME DATABASE ID RELEASE 75%1538133	0.3010752688172043	0.9678877346455257	-0.2700457705011384	-1.1075703233716707	139	27	
CD22 MEDIATED BCR REGULATION%REACTOME DATABASE ID RELEASE 75%5690714	0.30155210643015523	0.9678877346455257	-0.24479652709203525	-1.1083159653529022	135	42	
ION HOMEOSTASIS%REACTOME%R-HSA-5578775.2	0.3010752688172043	0.9678877346455257	-0.27036059856797795	-1.1088615645681126	139	27	
PRIMARY ALCOHOL METABOLIC PROCESS%GOBP%GO:0034308	0.33190578158458245	0.9774233252963295	-0.2673823153247439	-1.108904645653735	154	29	
